symbol,price,quantity,side,ask_inclusive_of_buy_spread,buy_spread,timestamp
ETH-USD,3720.2584795,1,ask,3720.326959,0.00001841,2024-12-11T06:27:29.369961208-05:00
ETH-USD,3722.16142,1,ask,3722.22284,0.0000165,2024-12-11T06:28:30.238184363-05:00
ETH-USD,3723.92142,1,ask,3723.98284,0.00001649,2024-12-11T06:29:31.147831756-05:00
ETH-USD,3721.9683975,1,ask,3722.026795,0.00001569,2024-12-11T06:30:31.992283522-05:00
ETH-USD,3721.09836,1,ask,3721.29672,0.00005331,2024-12-11T06:31:32.82991505-05:00
ETH-USD,3720.1142925,1,ask,3720.158585,0.00001191,2024-12-11T06:32:33.661612445-05:00
ETH-USD,3721.27142,1,ask,3721.33284,0.00001651,2024-12-11T06:33:34.476852945-05:00
ETH-USD,3722.1701335,1,ask,3722.660267,0.00013168,2024-12-11T06:34:35.324279096-05:00
ETH-USD,3723.38142,1,ask,3723.44284,0.0000165,2024-12-11T06:35:36.171556631-05:00
ETH-USD,3725.13142,1,ask,3725.19284,0.00001649,2024-12-11T06:36:38.006439223-05:00
ETH-USD,3729.551154,1,ask,3729.692308,0.00003785,2024-12-11T06:37:38.852517319-05:00
ETH-USD,3719.805,1,ask,3719.81,0.00000134,2024-12-11T06:38:39.638698911-05:00
ETH-USD,3717.7080975,1,ask,3717.78433,0.00002051,2024-12-11T06:39:40.456265702-05:00
ETH-USD,3716.4499625,1,ask,3716.56806,0.00003178,2024-12-11T06:40:41.287254957-05:00
ETH-USD,3716.69,1,ask,3716.69,0,2024-12-11T06:41:42.104707823-05:00
ETH-USD,3713.7804125,1,ask,3713.84284,0.00001681,2024-12-11T06:42:42.938752791-05:00
ETH-USD,3712.81142,1,ask,3712.87284,0.00001654,2024-12-11T06:43:43.760864708-05:00
ETH-USD,3713.083135,1,ask,3713.10627,0.00000623,2024-12-11T06:44:44.587408375-05:00
ETH-USD,3715.425225,1,ask,3715.46045,0.00000948,2024-12-11T06:45:45.449001264-05:00
ETH-USD,3712.52142,1,ask,3712.58284,0.00001654,2024-12-11T06:46:46.339504988-05:00
ETH-USD,3712.55142,1,ask,3712.61284,0.00001654,2024-12-11T06:47:47.220230686-05:00
ETH-USD,3712.8241425,1,ask,3712.848285,0.0000065,2024-12-11T06:48:48.032097256-05:00
ETH-USD,3707.7242175,1,ask,3707.76851,0.00001195,2024-12-11T06:49:48.884255023-05:00
ETH-USD,3707.0023525,1,ask,3707.054705,0.00001412,2024-12-11T06:50:49.739394534-05:00
ETH-USD,3709.5160075,1,ask,3709.642165,0.00003401,2024-12-11T06:51:50.551886118-05:00
ETH-USD,3710.483285,1,ask,3710.52657,0.00001167,2024-12-11T06:52:51.380107792-05:00
ETH-USD,3711.689255,1,ask,3711.72851,0.00001058,2024-12-11T06:53:52.217216987-05:00
ETH-USD,3713.0421275,1,ask,3713.064255,0.00000596,2024-12-11T06:54:53.077166286-05:00
ETH-USD,3712.2403375,1,ask,3712.290675,0.00001356,2024-12-11T06:55:53.860785675-05:00
ETH-USD,3714.09,1,ask,3714.35,0.00007,2024-12-11T06:56:54.65641574-05:00
ETH-USD,3716.318077,1,ask,3716.396154,0.00002101,2024-12-11T06:57:55.516284355-05:00
ETH-USD,3717.4439925,1,ask,3717.45806,0.00000378,2024-12-11T06:58:56.380330598-05:00
ETH-USD,3719.5699775,1,ask,3719.659955,0.00002419,2024-12-11T06:59:57.266744702-05:00
ETH-USD,3721.534815838865,1,ask,3742.28403394133,0.00557545,2024-12-11T07:00:58.123063876-05:00
ETH-USD,3722.979166641065,1,ask,3742.97544133257,0.00537104,2024-12-11T07:01:58.96038025-05:00
ETH-USD,3724.488778579525,1,ask,3744.60598411433,0.00540133,2024-12-11T07:02:59.824874727-05:00
ETH-USD,3725.3207020526,1,ask,3745.4,0.00538995,2024-12-11T07:04:00.693392227-05:00
ETH-USD,3726.00879802493,1,ask,3746.07770872402,0.00538617,2024-12-11T07:05:01.565732511-05:00
ETH-USD,3724.21588420867,1,ask,3744.45822515058,0.00543533,2024-12-11T07:06:02.437412916-05:00
ETH-USD,3727.10000510288,1,ask,3747.53,0.00548147,2024-12-11T07:07:03.284022869-05:00
ETH-USD,3724.940912224325,1,ask,3745.26699678453,0.00545675,2024-12-11T07:08:04.105327957-05:00
ETH-USD,3721.991693063675,1,ask,3741.96383697031,0.00536598,2024-12-11T07:09:04.88082179-05:00
ETH-USD,3721.452985,1,ask,3721.49209,0.00001051,2024-12-11T07:10:05.663820454-05:00
ETH-USD,3720.016865,1,ask,3720.04,0.00000622,2024-12-11T07:11:06.508490322-05:00
ETH-USD,3714.725,1,ask,3714.858135,0.00003584,2024-12-11T07:12:07.418264681-05:00
