symbol,price,quantity,side,bid_inclusive_of_sell_spread,sell_spread,timestamp
DOGE-USD,0.45752331,1,bid,0.45501279,0.0054872,2024-12-08T20:41:49.682291365-05:00
DOGE-USD,0.456380755,1,bid,0.45384674,0.00555241,2024-12-08T20:42:49.847786927-05:00
DOGE-USD,0.455638985,1,bid,0.45311733,0.00553433,2024-12-08T20:43:50.005513374-05:00
DOGE-USD,0.45569593,1,bid,0.45314435,0.0055993,2024-12-08T20:44:50.172702102-05:00
DOGE-USD,0.455301205,1,bid,0.452711,0.00568899,2024-12-08T20:45:50.358704018-05:00
DOGE-USD,0.45489897,1,bid,0.45231394,0.00568265,2024-12-08T20:46:50.522658214-05:00
DOGE-USD,0.45374379,1,bid,0.451153,0.00570981,2024-12-08T20:47:50.721052283-05:00
DOGE-USD,0.453631165,1,bid,0.45116033,0.00544679,2024-12-08T20:48:50.950474675-05:00
DOGE-USD,0.453964405,1,bid,0.45135981,0.00573744,2024-12-08T20:49:51.147170179-05:00
DOGE-USD,0.453283,1,bid,0.450662,0.00578226,2024-12-08T20:50:51.331040276-05:00
DOGE-USD,0.453862415,1,bid,0.45126605,0.0057206,2024-12-08T20:51:51.532648492-05:00
DOGE-USD,0.45343719,1,bid,0.45084838,0.0057093,2024-12-08T20:52:51.722305278-05:00
DOGE-USD,0.45382597,1,bid,0.45121633,0.00575031,2024-12-08T20:53:51.89730724-05:00
DOGE-USD,0.454159385,1,bid,0.45161153,0.00561005,2024-12-08T20:54:52.07207221-05:00
DOGE-USD,0.45433794,1,bid,0.45171098,0.00578195,2024-12-08T20:55:52.284842109-05:00
DOGE-USD,0.45377243,1,bid,0.4511629,0.00575075,2024-12-08T20:56:52.461689869-05:00
DOGE-USD,0.453429925,1,bid,0.45084348,0.00570418,2024-12-08T20:57:52.644272441-05:00
DOGE-USD,0.454081895,1,bid,0.45149846,0.00568936,2024-12-08T20:58:52.84954812-05:00
DOGE-USD,0.45368199,1,bid,0.45124616,0.00536903,2024-12-08T20:59:53.026389784-05:00
DOGE-USD,0.4525078,1,bid,0.45019396,0.00511337,2024-12-08T21:00:53.257386142-05:00
DOGE-USD,0.453800745,1,bid,0.45123149,0.00566164,2024-12-08T21:01:53.48833527-05:00
DOGE-USD,0.45334798,1,bid,0.45088553,0.0054317,2024-12-08T21:02:53.662419516-05:00
DOGE-USD,0.452900685,1,bid,0.450428,0.00545966,2024-12-08T21:03:53.905757498-05:00
DOGE-USD,0.45247487,1,bid,0.45002661,0.00541082,2024-12-08T21:04:54.080378053-05:00
DOGE-USD,0.451669025,1,bid,0.449284,0.00528047,2024-12-08T21:05:54.249958891-05:00
DOGE-USD,0.45324253,1,bid,0.450836,0.00530959,2024-12-08T21:06:54.461828843-05:00
DOGE-USD,0.454856365,1,bid,0.452291,0.00563995,2024-12-08T21:07:54.681633954-05:00
DOGE-USD,0.454839805,1,bid,0.45229,0.00560594,2024-12-08T21:08:54.878567933-05:00
DOGE-USD,0.454118225,1,bid,0.451637,0.00546383,2024-12-08T21:09:55.054798701-05:00
DOGE-USD,0.454496115,1,bid,0.451928,0.00565047,2024-12-08T21:10:55.229924203-05:00
DOGE-USD,0.455602,1,bid,0.4533,0.00505266,2024-12-08T21:11:55.419241866-05:00
DOGE-USD,0.4553385,1,bid,0.452773,0.00563427,2024-12-08T21:12:55.600202457-05:00
DOGE-USD,0.455170595,1,bid,0.45261599,0.00561241,2024-12-08T21:13:55.789990102-05:00
DOGE-USD,0.455009725,1,bid,0.45243698,0.00565426,2024-12-08T21:14:55.991857092-05:00
DOGE-USD,0.454806325,1,bid,0.452264,0.00558991,2024-12-08T21:15:56.18981915-05:00
DOGE-USD,0.454273265,1,bid,0.451694,0.00567778,2024-12-08T21:16:56.392504926-05:00
DOGE-USD,0.454339825,1,bid,0.45177065,0.00565474,2024-12-08T21:17:56.555934817-05:00
DOGE-USD,0.453615,1,bid,0.451097,0.00555096,2024-12-08T21:18:56.774654186-05:00
DOGE-USD,0.452311615,1,bid,0.44974815,0.00566748,2024-12-08T21:19:56.971983512-05:00
DOGE-USD,0.452494285,1,bid,0.44988464,0.00576724,2024-12-08T21:20:57.157281964-05:00
DOGE-USD,0.4523827,1,bid,0.44976172,0.00579372,2024-12-08T21:21:57.374511315-05:00
DOGE-USD,0.452317,1,bid,0.44982,0.00552046,2024-12-08T21:22:57.595212669-05:00
DOGE-USD,0.45245208,1,bid,0.44988274,0.0056787,2024-12-08T21:23:57.832940475-05:00
DOGE-USD,0.452027475,1,bid,0.449466,0.00566664,2024-12-08T21:24:58.019501297-05:00
DOGE-USD,0.45172342,1,bid,0.449276,0.00541796,2024-12-08T21:25:58.196437891-05:00
DOGE-USD,0.450993325,1,bid,0.44839923,0.00575196,2024-12-08T21:26:58.368001915-05:00
DOGE-USD,0.45107413,1,bid,0.44851,0.0056845,2024-12-08T21:27:58.553647382-05:00
DOGE-USD,0.4507238,1,bid,0.4481733,0.00565868,2024-12-08T21:28:59.741876296-05:00
DOGE-USD,0.45098629,1,bid,0.44845728,0.00560773,2024-12-08T21:29:59.896446265-05:00
DOGE-USD,0.45136241,1,bid,0.44889649,0.00546328,2024-12-08T21:31:00.030775756-05:00
DOGE-USD,0.451568685,1,bid,0.44901497,0.00565521,2024-12-08T21:32:00.185685734-05:00
DOGE-USD,0.45075605,1,bid,0.44823409,0.00559496,2024-12-08T21:33:00.331156763-05:00
DOGE-USD,0.451798505,1,bid,0.44922137,0.00570417,2024-12-08T21:34:00.478567643-05:00
DOGE-USD,0.451598105,1,bid,0.44903572,0.00567404,2024-12-08T21:35:00.62281608-05:00
DOGE-USD,0.452327925,1,bid,0.44973858,0.00572449,2024-12-08T21:36:00.769671811-05:00
DOGE-USD,0.45300293,1,bid,0.45040452,0.00573597,2024-12-08T21:37:00.910833172-05:00
DOGE-USD,0.452051795,1,bid,0.44948959,0.00566795,2024-12-08T21:38:02.28770838-05:00
DOGE-USD,0.4523434,1,bid,0.44981145,0.00559741,2024-12-08T21:39:02.450998846-05:00
DOGE-USD,0.451507975,1,bid,0.44894896,0.00566771,2024-12-08T21:40:02.583380973-05:00
DOGE-USD,0.451345315,1,bid,0.44876277,0.00572188,2024-12-08T21:41:02.735227664-05:00
DOGE-USD,0.45150892,1,bid,0.44898874,0.00558168,2024-12-08T21:42:02.868945924-05:00
DOGE-USD,0.451744785,1,bid,0.44928708,0.00544047,2024-12-08T21:43:03.010787986-05:00
DOGE-USD,0.451829235,1,bid,0.44932649,0.00553914,2024-12-08T21:44:03.167503969-05:00
DOGE-USD,0.45131302,1,bid,0.44879704,0.0055748,2024-12-08T21:45:03.313830041-05:00
DOGE-USD,0.45071167,1,bid,0.44823016,0.00550576,2024-12-08T21:46:03.45284443-05:00
DOGE-USD,0.451180025,1,bid,0.44868,0.00554108,2024-12-08T21:47:03.605342444-05:00
DOGE-USD,0.45122128,1,bid,0.44874639,0.00548487,2024-12-08T21:48:03.751821068-05:00
DOGE-USD,0.45060574,1,bid,0.44810759,0.00554398,2024-12-08T21:49:03.8914169-05:00
DOGE-USD,0.449745925,1,bid,0.447237,0.00557854,2024-12-08T21:50:04.026722753-05:00
DOGE-USD,0.45004096,1,bid,0.44755559,0.00552254,2024-12-08T21:51:04.165403807-05:00
DOGE-USD,0.45067589,1,bid,0.44816364,0.00557441,2024-12-08T21:52:04.307194289-05:00
DOGE-USD,0.45188681,1,bid,0.44939647,0.00551098,2024-12-08T21:53:04.444328346-05:00
DOGE-USD,0.45245522,1,bid,0.44988644,0.00567742,2024-12-08T21:54:04.589971941-05:00
DOGE-USD,0.453117255,1,bid,0.45058352,0.00559179,2024-12-08T21:55:04.738532907-05:00
DOGE-USD,0.452439325,1,bid,0.44993163,0.00554261,2024-12-08T21:56:04.879914858-05:00
DOGE-USD,0.452205255,1,bid,0.44967258,0.00560072,2024-12-08T21:57:05.024626036-05:00
DOGE-USD,0.45297689,1,bid,0.4504684,0.00553779,2024-12-08T21:58:05.197265534-05:00
DOGE-USD,0.45328373,1,bid,0.4507264,0.00564179,2024-12-08T21:59:05.3520489-05:00
DOGE-USD,0.453671785,1,bid,0.45111427,0.00563737,2024-12-08T22:00:05.504667185-05:00
DOGE-USD,0.45440125,1,bid,0.4518783,0.00555225,2024-12-08T22:01:05.647393548-05:00
DOGE-USD,0.453706025,1,bid,0.4511293,0.00567928,2024-12-08T22:02:05.804908883-05:00
DOGE-USD,0.45415207,1,bid,0.45166125,0.00548455,2024-12-08T22:03:05.958281682-05:00
DOGE-USD,0.455053765,1,bid,0.45252649,0.00555379,2024-12-08T22:04:06.111943243-05:00
DOGE-USD,0.454915085,1,bid,0.45233753,0.00566601,2024-12-08T22:05:06.257598703-05:00
DOGE-USD,0.45479823,1,bid,0.4521553,0.00581121,2024-12-08T22:06:06.40601563-05:00
DOGE-USD,0.45447415,1,bid,0.4518701,0.00572981,2024-12-08T22:07:06.548483721-05:00
DOGE-USD,0.45428549,1,bid,0.45171098,0.00566716,2024-12-08T22:08:06.684310949-05:00
DOGE-USD,0.454326595,1,bid,0.4518082,0.00554314,2024-12-08T22:09:06.836535385-05:00
DOGE-USD,0.454298715,1,bid,0.45176697,0.00557286,2024-12-08T22:10:06.983144038-05:00
DOGE-USD,0.454511015,1,bid,0.45195961,0.00561352,2024-12-08T22:11:07.139582221-05:00
DOGE-USD,0.454432445,1,bid,0.45195466,0.00545248,2024-12-08T22:12:07.325522008-05:00
DOGE-USD,0.4547152,1,bid,0.45220824,0.00551325,2024-12-08T22:13:07.507052734-05:00
DOGE-USD,0.45496205,1,bid,0.45244692,0.00552822,2024-12-08T22:14:07.704254039-05:00
DOGE-USD,0.45434448,1,bid,0.45184748,0.00549583,2024-12-08T22:15:07.921833203-05:00
DOGE-USD,0.455232985,1,bid,0.45276397,0.00542363,2024-12-08T22:16:08.101721054-05:00
DOGE-USD,0.455265565,1,bid,0.45273533,0.00555771,2024-12-08T22:17:08.324465515-05:00
DOGE-USD,0.454986695,1,bid,0.45244909,0.00557732,2024-12-08T22:18:08.505901247-05:00
DOGE-USD,0.454494195,1,bid,0.45194966,0.00559861,2024-12-08T22:19:08.680719757-05:00
DOGE-USD,0.454289825,1,bid,0.4517806,0.0055234,2024-12-08T22:20:08.875423805-05:00
DOGE-USD,0.45419262,1,bid,0.45164723,0.00560421,2024-12-08T22:21:09.042025971-05:00
DOGE-USD,0.453944515,1,bid,0.45140193,0.00560109,2024-12-08T22:22:09.225422608-05:00
DOGE-USD,0.45284131,1,bid,0.45030871,0.00559269,2024-12-08T22:23:09.393127435-05:00
DOGE-USD,0.452693995,1,bid,0.45022914,0.00544486,2024-12-08T22:24:09.574717228-05:00
DOGE-USD,0.45196157,1,bid,0.44940008,0.0056675,2024-12-08T22:25:09.733501459-05:00
DOGE-USD,0.452744565,1,bid,0.45020925,0.00559988,2024-12-08T22:26:09.960571398-05:00
DOGE-USD,0.452649475,1,bid,0.45011611,0.00559675,2024-12-08T22:27:10.17173668-05:00
DOGE-USD,0.45321277,1,bid,0.45068662,0.00557387,2024-12-08T22:28:10.351945991-05:00
DOGE-USD,0.454000195,1,bid,0.4514524,0.00561188,2024-12-08T22:29:10.514748803-05:00
DOGE-USD,0.452777325,1,bid,0.45023909,0.00560592,2024-12-08T22:30:10.718599885-05:00
DOGE-USD,0.453598865,1,bid,0.45103104,0.005661,2024-12-08T22:31:10.924288775-05:00
DOGE-USD,0.453034505,1,bid,0.45050761,0.00557771,2024-12-08T22:32:11.103873928-05:00
DOGE-USD,0.45321267,1,bid,0.45065526,0.00564285,2024-12-08T22:33:11.279885341-05:00
DOGE-USD,0.452094825,1,bid,0.449599,0.00552058,2024-12-08T22:34:11.460413551-05:00
DOGE-USD,0.452675525,1,bid,0.45019036,0.00548995,2024-12-08T22:35:11.672428357-05:00
DOGE-USD,0.451958305,1,bid,0.44945614,0.00553627,2024-12-08T22:36:11.890550425-05:00
DOGE-USD,0.45130105,1,bid,0.448798,0.0055463,2024-12-08T22:37:12.143451308-05:00
DOGE-USD,0.451386895,1,bid,0.44888,0.00555376,2024-12-08T22:38:12.319102012-05:00
DOGE-USD,0.450771725,1,bid,0.4482258,0.00564793,2024-12-08T22:39:12.498613318-05:00
DOGE-USD,0.45090528,1,bid,0.44839206,0.00557372,2024-12-08T22:40:12.659684204-05:00
DOGE-USD,0.45022632,1,bid,0.44780252,0.00538351,2024-12-08T22:41:12.872068234-05:00
DOGE-USD,0.45129104,1,bid,0.4486902,0.00576311,2024-12-08T22:42:13.042267864-05:00
DOGE-USD,0.451041915,1,bid,0.44849787,0.00564037,2024-12-08T22:43:13.267163107-05:00
DOGE-USD,0.45141042,1,bid,0.44883957,0.00569515,2024-12-08T22:44:13.450351605-05:00
DOGE-USD,0.45081885,1,bid,0.44826994,0.00565396,2024-12-08T22:45:13.621104997-05:00
DOGE-USD,0.45001577,1,bid,0.44747644,0.00564276,2024-12-08T22:46:13.823571392-05:00
DOGE-USD,0.450652675,1,bid,0.44808735,0.00569247,2024-12-08T22:47:13.999864404-05:00
DOGE-USD,0.449439,1,bid,0.446936,0.00556917,2024-12-08T22:48:14.188915373-05:00
DOGE-USD,0.448099085,1,bid,0.445615,0.00554361,2024-12-08T22:49:14.367381571-05:00
DOGE-USD,0.447774275,1,bid,0.445251,0.00563515,2024-12-08T22:50:14.528654872-05:00
DOGE-USD,0.447453695,1,bid,0.44491476,0.00567418,2024-12-08T22:51:14.715385572-05:00
DOGE-USD,0.44712952,1,bid,0.44462504,0.00560124,2024-12-08T22:52:14.898205029-05:00
DOGE-USD,0.447032985,1,bid,0.44459286,0.00545849,2024-12-08T22:53:15.071407253-05:00
DOGE-USD,0.44645936,1,bid,0.44395372,0.00561225,2024-12-08T22:54:15.284892939-05:00
DOGE-USD,0.44860601,1,bid,0.446134,0.00551043,2024-12-08T22:55:15.456414376-05:00
DOGE-USD,0.449621155,1,bid,0.447177,0.00543603,2024-12-08T22:56:15.632709759-05:00
DOGE-USD,0.450778255,1,bid,0.44832,0.00545336,2024-12-08T22:57:15.822558302-05:00
DOGE-USD,0.4506933,1,bid,0.448153,0.00563643,2024-12-08T22:58:16.008827425-05:00
DOGE-USD,0.4516215,1,bid,0.449119,0.00554114,2024-12-08T22:59:16.164249706-05:00
DOGE-USD,0.451572475,1,bid,0.448995,0.00570778,2024-12-08T23:00:16.352777324-05:00
DOGE-USD,0.45123508,1,bid,0.44874731,0.00551325,2024-12-08T23:01:16.510308843-05:00
DOGE-USD,0.45245142,1,bid,0.44992084,0.00559304,2024-12-08T23:02:16.684054614-05:00
DOGE-USD,0.453198715,1,bid,0.45068662,0.00554303,2024-12-08T23:03:16.885813134-05:00
DOGE-USD,0.45438084,1,bid,0.45181568,0.0056454,2024-12-08T23:04:17.10380057-05:00
DOGE-USD,0.4534621,1,bid,0.45094,0.00556188,2024-12-08T23:05:17.307417004-05:00
DOGE-USD,0.453867765,1,bid,0.451368,0.00550769,2024-12-08T23:06:17.484668312-05:00
DOGE-USD,0.453475185,1,bid,0.45092263,0.00562887,2024-12-08T23:07:17.676244405-05:00
DOGE-USD,0.45355602,1,bid,0.45112421,0.00536165,2024-12-08T23:08:17.855011253-05:00
DOGE-USD,0.45407791,1,bid,0.45160158,0.00545354,2024-12-08T23:09:18.020173345-05:00
DOGE-USD,0.453882455,1,bid,0.45140058,0.0054681,2024-12-08T23:10:18.191631676-05:00
DOGE-USD,0.453541325,1,bid,0.451046,0.00550187,2024-12-08T23:11:18.347801635-05:00
DOGE-USD,0.453352355,1,bid,0.4508222,0.00558099,2024-12-08T23:12:18.522630401-05:00
DOGE-USD,0.45285758,1,bid,0.450351,0.00553503,2024-12-08T23:13:18.710038421-05:00
DOGE-USD,0.452840495,1,bid,0.45037832,0.00543718,2024-12-08T23:14:18.876230059-05:00
DOGE-USD,0.4525111,1,bid,0.450128,0.00526639,2024-12-08T23:15:19.052779614-05:00
DOGE-USD,0.45285374,1,bid,0.450463,0.00527928,2024-12-08T23:16:19.250846606-05:00
DOGE-USD,0.452949185,1,bid,0.450523,0.00535642,2024-12-08T23:17:19.412917568-05:00
DOGE-USD,0.451842935,1,bid,0.44941,0.00538447,2024-12-08T23:18:19.580111586-05:00
DOGE-USD,0.450811735,1,bid,0.448393,0.00536529,2024-12-08T23:19:19.751076163-05:00
DOGE-USD,0.45072173,1,bid,0.448344,0.00527538,2024-12-08T23:20:19.912130143-05:00
DOGE-USD,0.45021136,1,bid,0.447793,0.00537161,2024-12-08T23:21:20.076178293-05:00
DOGE-USD,0.44991003,1,bid,0.447522,0.00530779,2024-12-08T23:22:20.23309666-05:00
DOGE-USD,0.449421855,1,bid,0.446935,0.00553345,2024-12-08T23:23:20.398544135-05:00
DOGE-USD,0.4494327,1,bid,0.446925,0.0055797,2024-12-08T23:24:20.547992612-05:00
DOGE-USD,0.449182845,1,bid,0.446653,0.00563211,2024-12-08T23:25:20.719427541-05:00
DOGE-USD,0.447873,1,bid,0.445301,0.0057427,2024-12-08T23:26:20.889867502-05:00
DOGE-USD,0.449352415,1,bid,0.44683783,0.00559602,2024-12-08T23:27:21.052179964-05:00
DOGE-USD,0.449547665,1,bid,0.447009,0.00564715,2024-12-08T23:28:21.222099047-05:00
DOGE-USD,0.450213385,1,bid,0.447701,0.00558043,2024-12-08T23:29:21.395475898-05:00
DOGE-USD,0.450625585,1,bid,0.448086,0.00563569,2024-12-08T23:30:21.802015898-05:00
DOGE-USD,0.45032492,1,bid,0.447813,0.00557802,2024-12-08T23:31:21.974827382-05:00
DOGE-USD,0.45041062,1,bid,0.447934,0.00549858,2024-12-08T23:32:22.132895408-05:00
DOGE-USD,0.45109276,1,bid,0.448551,0.00563467,2024-12-08T23:33:22.335848566-05:00
DOGE-USD,0.451590665,1,bid,0.449054,0.00561718,2024-12-08T23:34:22.542942515-05:00
DOGE-USD,0.45222799,1,bid,0.449686,0.00562104,2024-12-08T23:35:22.715653374-05:00
DOGE-USD,0.451718225,1,bid,0.449201,0.00557256,2024-12-08T23:36:22.878267473-05:00
DOGE-USD,0.452095365,1,bid,0.449655,0.0053979,2024-12-08T23:37:23.083085195-05:00
DOGE-USD,0.45187376,1,bid,0.44936391,0.00555432,2024-12-08T23:38:23.271277963-05:00
DOGE-USD,0.45177079,1,bid,0.449236,0.00561079,2024-12-08T23:39:23.465878548-05:00
DOGE-USD,0.452120085,1,bid,0.449627,0.00551421,2024-12-08T23:40:23.628553106-05:00
DOGE-USD,0.4527561,1,bid,0.4502192,0.00560324,2024-12-08T23:41:23.798724888-05:00
DOGE-USD,0.4533625,1,bid,0.450831,0.00558383,2024-12-08T23:42:23.981372143-05:00
DOGE-USD,0.452927385,1,bid,0.45036474,0.00565796,2024-12-08T23:43:24.174007748-05:00
DOGE-USD,0.45256121,1,bid,0.450014,0.00562843,2024-12-08T23:44:24.330091614-05:00
DOGE-USD,0.453182915,1,bid,0.450736,0.0053994,2024-12-08T23:45:24.509080618-05:00
DOGE-USD,0.453402285,1,bid,0.45087558,0.00557277,2024-12-08T23:46:24.684414959-05:00
DOGE-USD,0.452783215,1,bid,0.450283,0.00552188,2024-12-08T23:47:24.875035935-05:00
DOGE-USD,0.452638035,1,bid,0.450158,0.00547907,2024-12-08T23:48:25.023101233-05:00
DOGE-USD,0.452222215,1,bid,0.44970205,0.00557285,2024-12-08T23:49:25.232351416-05:00
DOGE-USD,0.452629325,1,bid,0.450159,0.00545772,2024-12-08T23:50:25.434769431-05:00
DOGE-USD,0.45289155,1,bid,0.450458,0.00537336,2024-12-08T23:51:25.601921753-05:00
DOGE-USD,0.45391495,1,bid,0.451449,0.00543263,2024-12-08T23:52:25.801768802-05:00
DOGE-USD,0.45347508,1,bid,0.45097503,0.00551309,2024-12-08T23:53:25.985700938-05:00
DOGE-USD,0.45342148,1,bid,0.45088084,0.00560326,2024-12-08T23:54:26.158478271-05:00
DOGE-USD,0.453677,1,bid,0.45119,0.00548187,2024-12-08T23:55:26.319010329-05:00
DOGE-USD,0.45360011,1,bid,0.45109438,0.00552409,2024-12-08T23:56:26.496034495-05:00
DOGE-USD,0.453769725,1,bid,0.45131317,0.00541366,2024-12-08T23:57:26.702520628-05:00
DOGE-USD,0.453793745,1,bid,0.45142,0.00523089,2024-12-08T23:58:26.865265848-05:00
DOGE-USD,0.45398792,1,bid,0.451591,0.0052797,2024-12-08T23:59:27.032154857-05:00
DOGE-USD,0.45387195,1,bid,0.45138279,0.00548428,2024-12-09T00:00:27.204384776-05:00
DOGE-USD,0.45350059,1,bid,0.45106454,0.00537166,2024-12-09T00:01:27.405029568-05:00
DOGE-USD,0.45366231,1,bid,0.45120011,0.00542738,2024-12-09T00:02:27.571974554-05:00
DOGE-USD,0.454625085,1,bid,0.452224,0.00528146,2024-12-09T00:03:27.736812324-05:00
DOGE-USD,0.454501955,1,bid,0.45204912,0.00539675,2024-12-09T00:04:27.905313658-05:00
DOGE-USD,0.454282215,1,bid,0.45181043,0.00544108,2024-12-09T00:05:28.104272737-05:00
DOGE-USD,0.45379658,1,bid,0.45132205,0.00545295,2024-12-09T00:06:28.26243368-05:00
DOGE-USD,0.45446977,1,bid,0.45194854,0.00554763,2024-12-09T00:07:28.410843864-05:00
DOGE-USD,0.45409467,1,bid,0.45160158,0.00549024,2024-12-09T00:08:28.595792515-05:00
DOGE-USD,0.45468299,1,bid,0.45214998,0.00557094,2024-12-09T00:09:28.749114714-05:00
DOGE-USD,0.454675665,1,bid,0.45220824,0.00542678,2024-12-09T00:10:28.956289089-05:00
DOGE-USD,0.45472066,1,bid,0.45224432,0.00544585,2024-12-09T00:11:29.097538972-05:00
DOGE-USD,0.45488422,1,bid,0.45240344,0.00545365,2024-12-09T00:12:29.260168856-05:00
DOGE-USD,0.454268715,1,bid,0.45181043,0.00541152,2024-12-09T00:13:29.43530843-05:00
DOGE-USD,0.454335105,1,bid,0.45185021,0.0054693,2024-12-09T00:14:29.605628071-05:00
DOGE-USD,0.45418139,1,bid,0.45167378,0.00552116,2024-12-09T00:15:29.816501854-05:00
DOGE-USD,0.45403986,1,bid,0.45152829,0.00553161,2024-12-09T00:16:29.987664698-05:00
DOGE-USD,0.45381686,1,bid,0.45132939,0.00548122,2024-12-09T00:17:30.375857433-05:00
DOGE-USD,0.4537337,1,bid,0.45127967,0.00540852,2024-12-09T00:18:30.527756161-05:00
DOGE-USD,0.453774635,1,bid,0.45135295,0.00533676,2024-12-09T00:19:30.676201271-05:00
DOGE-USD,0.453525185,1,bid,0.45108705,0.00537596,2024-12-09T00:20:30.82143903-05:00
DOGE-USD,0.452681285,1,bid,0.45014766,0.00559693,2024-12-09T00:21:30.969639483-05:00
DOGE-USD,0.453324565,1,bid,0.450821,0.00552268,2024-12-09T00:22:31.118627936-05:00
DOGE-USD,0.45317907,1,bid,0.450661,0.00555646,2024-12-09T00:23:31.253080691-05:00
DOGE-USD,0.45319331,1,bid,0.45068297,0.00553923,2024-12-09T00:24:31.388532895-05:00
DOGE-USD,0.45320604,1,bid,0.45072275,0.00547938,2024-12-09T00:25:31.54634881-05:00
DOGE-USD,0.45356676,1,bid,0.45108339,0.0054752,2024-12-09T00:26:31.711624769-05:00
DOGE-USD,0.45333755,1,bid,0.450868,0.00544749,2024-12-09T00:27:31.842433015-05:00
DOGE-USD,0.45319788,1,bid,0.45079602,0.0052998,2024-12-09T00:28:31.983116056-05:00
DOGE-USD,0.45328562,1,bid,0.45084209,0.00539071,2024-12-09T00:29:32.110982006-05:00
DOGE-USD,0.453059055,1,bid,0.45066308,0.00528844,2024-12-09T00:30:32.252950855-05:00
DOGE-USD,0.453234225,1,bid,0.45079602,0.00537957,2024-12-09T00:31:32.402361811-05:00
DOGE-USD,0.453136485,1,bid,0.45069657,0.0053845,2024-12-09T00:32:32.533521279-05:00
DOGE-USD,0.453308645,1,bid,0.45087558,0.00536735,2024-12-09T00:33:32.660064828-05:00
DOGE-USD,0.45383978,1,bid,0.4513629,0.00545761,2024-12-09T00:34:32.809430768-05:00
DOGE-USD,0.453740305,1,bid,0.45126972,0.00544493,2024-12-09T00:35:32.94129302-05:00
DOGE-USD,0.453858605,1,bid,0.4513629,0.00549886,2024-12-09T00:36:33.088731316-05:00
DOGE-USD,0.453570905,1,bid,0.45108705,0.00547622,2024-12-09T00:37:33.239413577-05:00
DOGE-USD,0.453479615,1,bid,0.45097503,0.00552304,2024-12-09T00:38:33.393494392-05:00
DOGE-USD,0.45299011,1,bid,0.45048772,0.00552416,2024-12-09T00:39:33.526539665-05:00
DOGE-USD,0.45232285,1,bid,0.4498476,0.00547231,2024-12-09T00:40:33.675814392-05:00
DOGE-USD,0.452446535,1,bid,0.44994342,0.0055324,2024-12-09T00:41:33.833855648-05:00
DOGE-USD,0.452390215,1,bid,0.4499109,0.00548048,2024-12-09T00:42:33.984072452-05:00
DOGE-USD,0.452751365,1,bid,0.45025534,0.00551301,2024-12-09T00:43:34.132063333-05:00
DOGE-USD,0.45339199,1,bid,0.45095514,0.00537471,2024-12-09T00:44:34.256188225-05:00
DOGE-USD,0.453396575,1,bid,0.4509452,0.00540669,2024-12-09T00:45:34.382067275-05:00
DOGE-USD,0.45365577,1,bid,0.45116399,0.00549267,2024-12-09T00:46:34.520782294-05:00
DOGE-USD,0.45345972,1,bid,0.45100749,0.00540782,2024-12-09T00:47:34.6609067-05:00
DOGE-USD,0.45426427,1,bid,0.45180049,0.00542367,2024-12-09T00:48:34.794487397-05:00
DOGE-USD,0.45439763,1,bid,0.45192977,0.00543106,2024-12-09T00:49:34.927925637-05:00
DOGE-USD,0.454097525,1,bid,0.45172092,0.00523369,2024-12-09T00:50:35.068204198-05:00
DOGE-USD,0.45395952,1,bid,0.45153197,0.0053475,2024-12-09T00:51:35.222331346-05:00
DOGE-USD,0.45381997,1,bid,0.45136917,0.00540038,2024-12-09T00:52:35.36990934-05:00
DOGE-USD,0.454019595,1,bid,0.45158169,0.0053696,2024-12-09T00:53:35.512702252-05:00
DOGE-USD,0.454019345,1,bid,0.45159313,0.00534386,2024-12-09T00:54:35.67118293-05:00
DOGE-USD,0.453574015,1,bid,0.45115405,0.00533533,2024-12-09T00:55:35.837296665-05:00
DOGE-USD,0.453032415,1,bid,0.45057358,0.0054275,2024-12-09T00:56:35.981195857-05:00
DOGE-USD,0.453041645,1,bid,0.45062695,0.00532996,2024-12-09T00:57:36.122226331-05:00
DOGE-USD,0.452789065,1,bid,0.45039821,0.00528028,2024-12-09T00:58:36.268074046-05:00
DOGE-USD,0.45303401,1,bid,0.45060706,0.0053571,2024-12-09T00:59:36.406761295-05:00
DOGE-USD,0.453184905,1,bid,0.45073635,0.00540299,2024-12-09T01:00:36.538965511-05:00
DOGE-USD,0.45280846,1,bid,0.45035843,0.00541074,2024-12-09T01:01:36.681859085-05:00
DOGE-USD,0.45197396,1,bid,0.44952936,0.00540872,2024-12-09T01:02:36.83991202-05:00
DOGE-USD,0.45273706,1,bid,0.45025898,0.00547355,2024-12-09T01:03:36.994031328-05:00
DOGE-USD,0.4526169,1,bid,0.4501098,0.00553912,2024-12-09T01:04:37.14588382-05:00
DOGE-USD,0.4521156,1,bid,0.44966227,0.00542633,2024-12-09T01:05:37.294113139-05:00
DOGE-USD,0.45135648,1,bid,0.44897,0.00528735,2024-12-09T01:06:37.388499289-05:00
DOGE-USD,0.450598395,1,bid,0.44810087,0.00554269,2024-12-09T01:07:37.522750547-05:00
DOGE-USD,0.45115491,1,bid,0.44870394,0.00543266,2024-12-09T01:08:37.67224739-05:00
DOGE-USD,0.45091815,1,bid,0.4484219,0.00553593,2024-12-09T01:09:38.013335324-05:00
DOGE-USD,0.450160995,1,bid,0.447675,0.00552246,2024-12-09T01:10:38.161556205-05:00
DOGE-USD,0.450284475,1,bid,0.44779895,0.0055199,2024-12-09T01:11:38.311692275-05:00
