symbol,price,quantity,side,ask_inclusive_of_buy_spread,buy_spread,timestamp
ETH-USD,3989.839439027081,1,ask,4011.68929428429,0.00547637,2024-12-08T15:30:08.262474144-05:00
ETH-USD,3987.377521155702,1,ask,4009.20047104568,0.00547301,2024-12-08T15:31:09.415956737-05:00
ETH-USD,3986.246943275901,1,ask,4008.18663491063,0.00550385,2024-12-08T15:32:09.5631822-05:00
ETH-USD,3986.861934753835,1,ask,4008.63744088429,0.00546182,2024-12-08T15:33:09.69741538-05:00
ETH-USD,3987.608183456624,1,ask,4009.42897284676,0.00547215,2024-12-08T15:34:09.831936846-05:00
ETH-USD,3987.295502420103,1,ask,4009.18977851383,0.00549101,2024-12-08T15:35:09.982070431-05:00
ETH-USD,3988.707306011772,1,ask,4010.5246579785,0.00546978,2024-12-08T15:36:10.11286635-05:00
ETH-USD,3989.244564268572,1,ask,4011.19517013524,0.00550245,2024-12-08T15:37:10.236806795-05:00
ETH-USD,3986.055387257093,1,ask,4007.73283368429,0.00543832,2024-12-08T15:38:10.36132906-05:00
ETH-USD,3990.709520387508,1,ask,4012.48619834512,0.00545684,2024-12-08T15:39:10.510640585-05:00
ETH-USD,3989.460340644325,1,ask,4011.31317528865,0.00547764,2024-12-08T15:40:10.654342336-05:00
ETH-USD,3987.527135817572,1,ask,4009.34449707,0.0054714,2024-12-08T15:41:10.789914555-05:00
ETH-USD,3986.754082951232,1,ask,4008.51977537,0.0054595,2024-12-08T15:42:10.942077701-05:00
ETH-USD,3987.903689300914,1,ask,4009.69651243,0.00546473,2024-12-08T15:43:11.091808575-05:00
ETH-USD,3989.12596642314,1,ask,4010.93359498,0.00546677,2024-12-08T15:44:11.22624152-05:00
ETH-USD,3988.411336111998,1,ask,4010.23862,0.00547268,2024-12-08T15:45:11.373354021-05:00
ETH-USD,3987.669712769648,1,ask,4009.663293,0.0055154,2024-12-08T15:46:11.524619222-05:00
ETH-USD,3988.345596855265,1,ask,4010.20425765741,0.00548063,2024-12-08T15:47:11.681482162-05:00
ETH-USD,3986.828773057214,1,ask,4008.69698105814,0.00548511,2024-12-08T15:48:11.82080386-05:00
ETH-USD,3987.152696272155,1,ask,4008.96151854431,0.00546977,2024-12-08T15:49:11.996807593-05:00
ETH-USD,3989.479786741539,1,ask,4011.15777716755,0.00543379,2024-12-08T15:50:12.146597284-05:00
ETH-USD,3988.007529584395,1,ask,4009.87990326879,0.00548454,2024-12-08T15:51:12.285051581-05:00
ETH-USD,3987.38534090767,1,ask,4009.29376833998,0.00549443,2024-12-08T15:52:12.42368881-05:00
ETH-USD,3988.840466897869,1,ask,4010.79166328429,0.00550315,2024-12-08T15:53:12.563951934-05:00
ETH-USD,3986.836298316455,1,ask,4008.73104107291,0.00549176,2024-12-08T15:54:12.699439124-05:00
ETH-USD,3987.26119091642,1,ask,4009.21279950284,0.00550544,2024-12-08T15:55:12.832687726-05:00
ETH-USD,3982.898301538674,1,ask,4004.6147460994,0.00545242,2024-12-08T15:56:12.953922573-05:00
ETH-USD,3983.144406156887,1,ask,4005.04186718429,0.00549753,2024-12-08T15:57:13.092688901-05:00
ETH-USD,3980.838810210816,1,ask,4002.55862,0.00545609,2024-12-08T15:58:13.267862876-05:00
ETH-USD,3980.10093722096,1,ask,4001.9018867,0.00547749,2024-12-08T15:59:13.415942632-05:00
ETH-USD,3979.85876088699,1,ask,4001.68801910632,0.00548493,2024-12-08T16:00:13.564969044-05:00
ETH-USD,3981.684005833652,1,ask,4003.417942,0.00545848,2024-12-08T16:01:13.713119412-05:00
ETH-USD,3982.604680151833,1,ask,4004.43467781453,0.00548134,2024-12-08T16:02:13.867289582-05:00
ETH-USD,3984.547359431604,1,ask,4006.34733773,0.00547113,2024-12-08T16:03:14.010282255-05:00
ETH-USD,3982.867596843098,1,ask,4004.673813686196,0.005475,2024-12-08T16:04:14.152344281-05:00
ETH-USD,3982.9101387,1,ask,4004.817603,0.00550037,2024-12-08T16:05:14.304994771-05:00
ETH-USD,3982.028123472462,1,ask,4004.02403639,0.0055238,2024-12-08T16:06:14.446721961-05:00
ETH-USD,3980.658418375,1,ask,4002.52545675,0.00549332,2024-12-08T16:07:14.593902595-05:00
ETH-USD,3981.251366466536,1,ask,4002.93781759,0.00544714,2024-12-08T16:08:14.736075385-05:00
ETH-USD,3979.374528653656,1,ask,4001.25820149,0.00549927,2024-12-08T16:09:14.865522173-05:00
ETH-USD,3980.15382363,1,ask,4002.03263526,0.00549698,2024-12-08T16:10:15.012029268-05:00
ETH-USD,3980.258378814676,1,ask,4002.207385,0.00551447,2024-12-08T16:11:15.142768214-05:00
ETH-USD,3980.869217762748,1,ask,4002.48522642,0.00542997,2024-12-08T16:12:15.289696777-05:00
ETH-USD,3979.713256073171,1,ask,4001.49621623005,0.0054735,2024-12-08T16:13:15.432418125-05:00
ETH-USD,3978.605580618204,1,ask,4000.42573556084,0.00548437,2024-12-08T16:14:15.583378448-05:00
ETH-USD,3978.649509535921,1,ask,4000.40749730651,0.00546869,2024-12-08T16:15:15.717079388-05:00
ETH-USD,3980.013092152356,1,ask,4001.580097,0.00541883,2024-12-08T16:16:15.863134954-05:00
ETH-USD,3979.588685209528,1,ask,4001.37889246,0.00547549,2024-12-08T16:17:16.006087109-05:00
ETH-USD,3982.165295176388,1,ask,4003.97374848,0.00547653,2024-12-08T16:18:16.158352291-05:00
ETH-USD,3984.013510472798,1,ask,4005.91385973638,0.00549706,2024-12-08T16:19:16.301061666-05:00
ETH-USD,3984.04424373587,1,ask,4005.99532238,0.00550975,2024-12-08T16:20:16.452626423-05:00
ETH-USD,3985.322579493802,1,ask,4006.97090779,0.00543201,2024-12-08T16:21:16.588320619-05:00
ETH-USD,3985.330539647002,1,ask,4007.23240492,0.00549562,2024-12-08T16:22:16.682537681-05:00
ETH-USD,3986.86878159199,1,ask,4008.58012086,0.00544571,2024-12-08T16:23:16.823130904-05:00
ETH-USD,3987.12464399398,1,ask,4008.74104216,0.00542155,2024-12-08T16:24:16.963279163-05:00
ETH-USD,3986.575273269018,1,ask,4008.34879648,0.00546171,2024-12-08T16:25:17.090880835-05:00
ETH-USD,3986.742080555,1,ask,4008.54994811,0.0054701,2024-12-08T16:26:17.226402572-05:00
ETH-USD,3987.96957406025,1,ask,4009.63616694,0.00543299,2024-12-08T16:27:17.369386635-05:00
ETH-USD,3986.898117399064,1,ask,4008.63040877,0.00545093,2024-12-08T16:28:17.51182033-05:00
ETH-USD,3986.21258011452,1,ask,4008.07724177,0.00548507,2024-12-08T16:29:17.663101869-05:00
ETH-USD,3989.430034757996,1,ask,4011.17497694,0.00545064,2024-12-08T16:30:17.825687872-05:00
ETH-USD,3990.475133467918,1,ask,4012.28131094,0.00546456,2024-12-08T16:31:17.963024457-05:00
ETH-USD,3990.903784423046,1,ask,4012.39194434,0.00538428,2024-12-08T16:32:18.10105365-05:00
ETH-USD,3992.225450728368,1,ask,4014.11179084,0.00548224,2024-12-08T16:33:18.232537345-05:00
ETH-USD,3993.959225630278,1,ask,4015.68077362,0.0054386,2024-12-08T16:34:18.378012892-05:00
ETH-USD,3994.448257703262,1,ask,4016.33451644,0.00547917,2024-12-08T16:35:18.515837279-05:00
ETH-USD,3994.949112650224,1,ask,4016.73403979968,0.00545312,2024-12-08T16:36:18.657975897-05:00
