symbol,price,quantity,side,ask_inclusive_of_buy_spread,buy_spread,timestamp
DOGE-USD,0.401525265,1,ask,0.40340953,0.00469277,2024-12-11T06:04:09.940164118-05:00
DOGE-USD,0.40133862,1,ask,0.40320424,0.00464849,2024-12-11T06:05:10.760210419-05:00
DOGE-USD,0.400959,1,ask,0.401241,0.00070331,2024-12-11T06:06:11.607285996-05:00
DOGE-USD,0.400909775,1,ask,0.40277855,0.00466134,2024-12-11T06:07:12.448377457-05:00
DOGE-USD,0.40025,1,ask,0.400388,0.00034478,2024-12-11T06:08:13.319192515-05:00
DOGE-USD,0.400653935,1,ask,0.40251187,0.00463726,2024-12-11T06:09:14.158266521-05:00
DOGE-USD,0.4001915,1,ask,0.400329,0.00034359,2024-12-11T06:10:14.971145572-05:00
DOGE-USD,0.4000955,1,ask,0.400233,0.00034367,2024-12-11T06:11:15.78502768-05:00
DOGE-USD,0.399915,1,ask,0.399916,0.0000025,2024-12-11T06:12:16.582388185-05:00
DOGE-USD,0.400554995,1,ask,0.40236699,0.00452371,2024-12-11T06:13:17.359774984-05:00
DOGE-USD,0.40074825,1,ask,0.4026125,0.00465192,2024-12-11T06:14:18.232787953-05:00
DOGE-USD,0.401369805,1,ask,0.40326361,0.00471835,2024-12-11T06:15:19.036531729-05:00
DOGE-USD,0.401736375,1,ask,0.40360275,0.00464577,2024-12-11T06:16:19.883619714-05:00
DOGE-USD,0.403009685,1,ask,0.40483737,0.00453509,2024-12-11T06:17:20.717374655-05:00
DOGE-USD,0.4046505,1,ask,0.405007,0.00088101,2024-12-11T06:18:21.500808503-05:00
DOGE-USD,0.404596,1,ask,0.404603,0.0000173,2024-12-11T06:19:22.383870192-05:00
DOGE-USD,0.4036945,1,ask,0.403701,0.0000161,2024-12-11T06:20:23.219943575-05:00
DOGE-USD,0.40339164,1,ask,0.40527128,0.00465959,2024-12-11T06:21:24.094665555-05:00
DOGE-USD,0.40348345,1,ask,0.4053699,0.00467541,2024-12-11T06:22:24.917142338-05:00
DOGE-USD,0.4020125,1,ask,0.402151,0.00034452,2024-12-11T06:23:25.757826572-05:00
DOGE-USD,0.4039088,1,ask,0.4057746,0.00461936,2024-12-11T06:24:26.605751777-05:00
DOGE-USD,0.403428265,1,ask,0.40531953,0.00468798,2024-12-11T06:25:27.445784274-05:00
DOGE-USD,0.40365228,1,ask,0.40551556,0.00461605,2024-12-11T06:26:28.301262164-05:00
DOGE-USD,0.40343978,1,ask,0.40529256,0.00459246,2024-12-11T06:27:29.157633733-05:00
DOGE-USD,0.403912495,1,ask,0.40618091,0.00561611,2024-12-11T06:28:30.036604055-05:00
DOGE-USD,0.404272875,1,ask,0.40613875,0.00461539,2024-12-11T06:29:30.931905522-05:00
DOGE-USD,0.40462,1,ask,0.406496,0.00463645,2024-12-11T06:30:31.779337093-05:00
DOGE-USD,0.403315,1,ask,0.403415,0.00024795,2024-12-11T06:31:32.607624161-05:00
